Timestamp,Prediction,Probability
2025-04-17 01:25:50,Tomat Masih Segar,0.8515
2025-04-17 01:25:50,Tomat Masih Segar,0.8268
2025-04-17 01:25:51,Tomat Masih Segar,0.8284
2025-04-17 01:25:51,Tomat Masih Segar,0.8401
2025-04-17 01:25:52,Tomat Masih Segar,0.8756
2025-04-17 01:25:52,Tomat Masih Segar,0.7861
2025-04-17 01:25:52,Tomat Masih Segar,0.8266
2025-04-17 01:25:53,Tomat Masih Segar,0.7640
2025-04-17 01:25:53,Tomat Masih Segar,0.7979
2025-04-17 01:25:54,Tomat Masih Segar,0.8234
2025-04-17 01:25:54,Tomat Masih Segar,0.8317
2025-04-17 01:25:55,Tomat Masih Segar,0.8970
2025-04-17 01:25:55,Tomat Masih Segar,0.8689
2025-04-17 01:25:56,Tomat Masih Segar,0.8535
2025-04-17 01:25:56,Tomat Masih Segar,0.8886
2025-04-17 01:25:57,Tomat Masih Segar,0.8537
2025-04-17 01:25:58,Tomat Masih Segar,0.8783
2025-04-17 01:25:58,Tomat Masih Segar,0.8012
2025-04-17 01:25:59,Tomat Masih Segar,0.8421
2025-04-17 01:25:59,Tomat Masih Segar,0.8292
2025-04-17 01:26:00,Tomat Masih Segar,0.7960
2025-04-17 01:26:00,Tomat Masih Segar,0.8922
2025-04-17 01:26:01,Tomat Masih Segar,0.9075
2025-04-17 01:26:01,Tomat Masih Segar,0.9035
2025-04-17 01:26:01,Tomat Masih Segar,0.8024
2025-04-17 01:26:02,Tomat Masih Segar,0.7627
2025-04-17 01:26:02,Tomat Masih Segar,0.8808
2025-04-17 01:26:03,Tomat Masih Segar,0.8880
2025-04-17 01:26:03,Tomat Masih Segar,0.8363
2025-04-17 01:26:04,Tomat Masih Segar,0.8843
2025-04-17 01:26:04,Tomat Masih Segar,0.8114
2025-04-17 01:26:05,Tomat Masih Segar,0.8114
2025-04-17 01:26:05,Tomat Masih Segar,0.8428
2025-04-17 01:26:06,Tomat Masih Segar,0.8857
2025-04-17 01:26:06,Tomat Masih Segar,0.8865
2025-04-17 01:26:06,Tomat Masih Segar,0.8820
2025-04-17 01:26:07,Tomat Masih Segar,0.8861
2025-04-17 01:26:07,Tomat Masih Segar,0.8870
2025-04-17 01:26:08,Tomat Masih Segar,0.8733
2025-04-17 01:26:08,Tomat Masih Segar,0.8589
2025-04-17 01:26:09,Tomat Masih Segar,0.8740
2025-04-17 01:26:10,Tomat Masih Segar,0.8518
2025-04-17 01:26:10,Tomat Masih Segar,0.8537
2025-04-17 01:26:11,Tomat Masih Segar,0.8533
2025-04-17 01:26:11,Tomat Masih Segar,0.8765
2025-04-17 01:26:11,Tomat Masih Segar,0.8746
2025-04-17 01:26:12,Tomat Masih Segar,0.9039
2025-04-17 01:26:12,Tomat Masih Segar,0.8833
2025-04-17 01:26:13,Tomat Masih Segar,0.8521
2025-04-17 01:26:13,Tomat Masih Segar,0.8510
2025-04-17 01:26:14,Tomat Masih Segar,0.8626
2025-04-17 01:26:14,Tomat Masih Segar,0.8546
2025-04-17 01:26:15,Tomat Masih Segar,0.7820
2025-04-17 01:26:15,Tomat Masih Segar,0.8296
2025-04-17 01:26:16,Tomat Masih Segar,0.8522
2025-04-17 01:26:16,Tomat Masih Segar,0.6713
2025-04-17 01:26:17,Tomat Masih Segar,0.7135
2025-04-17 01:26:17,Tomat Masih Segar,0.8454
2025-04-17 01:26:17,Tomat Masih Segar,0.8747
2025-04-17 01:26:18,Tomat Masih Segar,0.8906
2025-04-17 01:26:18,Tomat Masih Segar,0.8754
2025-04-17 01:26:19,Tomat Masih Segar,0.8649
2025-04-17 01:26:19,Tomat Masih Segar,0.8194
2025-04-17 01:26:19,Tomat Masih Segar,0.9667
2025-04-17 01:26:20,Tomat Masih Segar,0.9180
2025-04-17 01:26:20,Tomat Masih Segar,0.6727
2025-04-17 01:26:21,Tomat Masih Segar,0.9017
2025-04-17 01:26:21,Tomat Masih Segar,0.8267
2025-04-17 01:26:22,Tomat Masih Segar,0.8563
2025-04-17 01:26:22,Tomat Masih Segar,0.7700
2025-04-17 01:26:23,Tomat Masih Segar,0.7808
2025-04-17 01:26:23,Tomat Masih Segar,0.8070
2025-04-17 01:26:24,Tomat Masih Segar,0.8149
2025-04-17 01:26:24,Tomat Masih Segar,0.8354
2025-04-17 01:26:25,Tomat Masih Segar,0.8405
2025-04-17 01:26:25,Tomat Masih Segar,0.7749
2025-04-17 01:26:26,Tomat Masih Segar,0.7380
2025-04-17 01:26:26,Tomat Masih Segar,0.9659
2025-04-17 01:26:26,Tomat Masih Segar,0.9565
2025-04-17 01:26:27,Tomat Masih Segar,0.9317
2025-04-17 01:26:27,Tomat Sudah Membusuk,0.9853
2025-04-17 01:26:28,Tomat Sudah Membusuk,0.9897
2025-04-17 01:26:28,Tomat Sudah Membusuk,0.9831
2025-04-17 01:26:29,Tomat Sudah Membusuk,0.9810
2025-04-17 01:26:29,Tomat Masih Segar,0.9545
2025-04-17 01:26:30,Tomat Masih Segar,0.9410
2025-04-17 01:26:30,Tomat Masih Segar,0.8930
2025-04-17 01:26:30,Tomat Masih Segar,0.9571
2025-04-17 01:26:31,Tomat Sudah Membusuk,0.9740
2025-04-17 01:26:31,Tomat Masih Segar,0.9284
2025-04-17 01:26:32,Tomat Masih Segar,0.8348
2025-04-17 01:26:32,Tomat Masih Segar,0.6671
2025-04-17 01:26:33,Tomat Masih Segar,0.8554
2025-04-17 01:26:33,Tomat Masih Segar,0.6093
2025-04-17 01:26:34,Tomat Masih Segar,0.5547
2025-04-17 01:26:34,Tomat Masih Segar,0.9397
2025-04-17 01:26:35,Tomat Masih Segar,0.9102
2025-04-17 01:26:35,Tomat Masih Segar,0.8882
2025-04-17 01:26:36,Tomat Masih Segar,0.9173
2025-04-17 01:26:36,Tomat Masih Segar,0.8740
2025-04-17 01:26:37,Tomat Masih Segar,0.9635
2025-04-17 01:26:37,Tomat Masih Segar,0.9422
2025-04-17 01:26:38,Tomat Masih Segar,0.9591
2025-04-17 01:26:38,Tomat Masih Segar,0.8773
2025-04-17 01:26:39,Tomat Masih Segar,0.9590
2025-04-17 01:26:39,Tomat Masih Segar,0.9409
2025-04-17 01:26:39,Tomat Masih Segar,0.8006
2025-04-17 01:26:40,Tomat Masih Segar,0.7540
2025-04-17 01:26:40,Tomat Masih Segar,0.9498
2025-04-17 01:26:41,Tomat Sudah Membusuk,0.9844
2025-04-17 01:26:41,Tomat Masih Segar,0.9548
2025-04-17 01:26:42,Tomat Masih Segar,0.9691
2025-04-17 01:26:42,Tomat Masih Segar,0.9200
2025-04-17 01:26:43,Tomat Sudah Membusuk,0.9739
2025-04-17 01:26:43,Tomat Sudah Membusuk,0.9726
2025-04-17 01:26:43,Tomat Masih Segar,0.9469
2025-04-17 01:26:44,Tomat Masih Segar,0.9017
2025-04-17 01:26:44,Tomat Masih Segar,0.8815
2025-04-17 01:26:45,Tomat Masih Segar,0.8575
2025-04-17 01:26:45,Tomat Masih Segar,0.6842
2025-04-17 01:26:46,Tomat Masih Segar,0.8977
2025-04-17 01:26:46,Tomat Sudah Membusuk,0.9853
2025-04-17 01:26:47,Tomat Sudah Membusuk,0.9812
2025-04-17 01:26:47,Tomat Sudah Membusuk,0.9810
2025-04-17 01:26:48,Tomat Sudah Membusuk,0.9865
2025-04-17 01:26:49,Tomat Sudah Membusuk,0.9747
2025-04-17 01:26:49,Tomat Sudah Membusuk,0.9788
2025-04-17 01:26:49,Tomat Sudah Membusuk,0.9749
2025-04-17 01:26:50,Tomat Sudah Membusuk,0.9822
2025-04-17 01:26:51,Tomat Masih Segar,0.8730
2025-04-17 01:26:51,Tomat Masih Segar,0.8673
2025-04-17 01:26:52,Tomat Masih Segar,0.8088
2025-04-17 01:26:52,Tomat Masih Segar,0.9544
2025-04-17 01:26:52,Tomat Masih Segar,0.9498
2025-04-17 01:26:53,Tomat Masih Segar,0.9553
2025-04-17 01:26:53,Tomat Masih Segar,0.7975
2025-04-17 01:26:54,Tomat Masih Segar,0.8239
2025-04-17 01:26:54,Tomat Masih Segar,0.9017
2025-04-17 01:26:55,Tomat Masih Segar,0.4163
2025-04-17 01:26:55,Tomat Masih Segar,0.4717
2025-04-17 01:26:55,Tomat Masih Segar,0.4888
2025-04-17 01:26:56,Tomat Masih Segar,0.8170
2025-04-17 01:26:56,Tomat Masih Segar,0.9575
2025-04-17 01:26:57,Tomat Masih Segar,0.9545
2025-04-17 01:26:57,Tomat Masih Segar,0.8755
2025-04-17 01:26:58,Tomat Masih Segar,0.9259
2025-04-17 01:26:58,Tomat Masih Segar,0.9673
2025-04-17 01:26:59,Tomat Sudah Membusuk,0.9763
2025-04-17 01:27:00,Tomat Masih Segar,0.9263
2025-04-17 01:27:00,Tomat Masih Segar,0.8201
2025-04-17 01:27:00,Tomat Masih Segar,0.7441
2025-04-17 01:27:01,Tomat Masih Segar,0.8651
2025-04-17 01:27:01,Tomat Masih Segar,0.7615
2025-04-17 01:27:02,Tomat Masih Segar,0.8142
2025-04-17 01:27:02,Tomat Masih Segar,0.4086
2025-04-17 01:27:03,Tomat Masih Segar,0.6910
2025-04-17 01:27:03,Tomat Masih Segar,0.6286
2025-04-17 01:27:03,Tomat Masih Segar,0.9174
2025-04-17 01:27:04,Tomat Masih Segar,0.9250
2025-04-17 01:27:04,Tomat Masih Segar,0.9183
2025-04-17 01:27:05,Tomat Masih Segar,0.9114
2025-04-17 01:27:05,Tomat Masih Segar,0.8162
2025-04-17 01:27:06,Tomat Masih Segar,0.7211
2025-04-17 01:27:06,Tomat Masih Segar,0.7560
2025-04-17 01:27:07,Tomat Masih Segar,0.8751
2025-04-17 01:27:07,Tomat Masih Segar,0.5313
2025-04-17 01:27:08,Tomat Masih Segar,0.5375
2025-04-17 01:27:08,Tomat Masih Segar,0.6119
2025-04-17 01:27:09,Tomat Masih Segar,0.7177
2025-04-17 01:27:09,Tomat Masih Segar,0.5209
2025-04-17 01:27:09,Tomat Masih Segar,0.7892
2025-04-17 01:27:10,Tomat Masih Segar,0.9231
2025-04-17 01:27:10,Tomat Masih Segar,0.9622
2025-04-17 01:27:11,Tomat Masih Segar,0.9047
2025-04-17 01:27:12,Tomat Sudah Membusuk,0.9828
2025-04-17 01:27:12,Tomat Sudah Membusuk,0.9919
2025-04-17 01:27:13,Tomat Sudah Membusuk,0.9831
2025-04-17 01:27:13,Tomat Masih Segar,0.9645
2025-04-17 01:27:14,Tomat Sudah Membusuk,0.9721
2025-04-17 01:27:14,Tomat Sudah Membusuk,0.9853
2025-04-17 01:27:14,Tomat Masih Segar,0.9514
2025-04-17 01:27:15,Tomat Sudah Membusuk,0.9754
2025-04-17 01:27:15,Tomat Masih Segar,0.9543
2025-04-17 01:27:16,Tomat Masih Segar,0.9206
2025-04-17 01:27:16,Tomat Masih Segar,0.5968
2025-04-17 01:27:17,Tomat Masih Segar,0.9066
2025-04-17 01:27:17,Tomat Masih Segar,0.8593
2025-04-17 01:27:18,Tomat Masih Segar,0.8328
2025-04-17 01:27:18,Tomat Masih Segar,0.8031
2025-04-17 01:27:18,Tomat Masih Segar,0.8395
2025-04-17 01:27:19,Tomat Masih Segar,0.8374
2025-04-17 01:27:19,Tomat Masih Segar,0.8329
2025-04-17 01:27:20,Tomat Masih Segar,0.8273
2025-04-17 01:27:20,Tomat Masih Segar,0.8510
2025-04-17 01:27:21,Tomat Masih Segar,0.8460
2025-04-17 01:27:21,Tomat Masih Segar,0.8336
2025-04-17 01:27:22,Tomat Masih Segar,0.7992
2025-04-17 01:27:22,Tomat Masih Segar,0.7905
2025-04-17 01:27:22,Tomat Masih Segar,0.8451
2025-04-17 01:27:23,Tomat Masih Segar,0.8518
2025-04-17 01:27:24,Tomat Masih Segar,0.8307
2025-04-17 01:27:24,Tomat Masih Segar,0.8321
2025-04-17 01:27:24,Tomat Masih Segar,0.8375
2025-04-17 01:27:25,Tomat Masih Segar,0.8224
2025-04-17 01:27:25,Tomat Masih Segar,0.8169
2025-04-17 01:27:26,Tomat Masih Segar,0.8215
2025-04-17 01:27:26,Tomat Masih Segar,0.8180
2025-04-17 01:27:26,Tomat Masih Segar,0.8304
2025-04-17 01:27:27,Tomat Masih Segar,0.8151
2025-04-17 01:27:27,Tomat Masih Segar,0.7852
2025-04-17 01:27:28,Tomat Masih Segar,0.8077
2025-04-17 01:27:28,Tomat Masih Segar,0.7901
2025-04-17 01:27:29,Tomat Masih Segar,0.7871
2025-04-17 01:27:29,Tomat Masih Segar,0.8279
2025-04-17 01:27:29,Tomat Masih Segar,0.8206
2025-04-17 01:27:30,Tomat Masih Segar,0.8080
2025-04-17 01:27:30,Tomat Masih Segar,0.8083
2025-04-17 01:27:31,Tomat Masih Segar,0.8400
2025-04-17 01:27:31,Tomat Masih Segar,0.8379
2025-04-17 01:27:32,Tomat Masih Segar,0.8162
2025-04-17 01:27:32,Tomat Masih Segar,0.8236
2025-04-17 01:27:32,Tomat Masih Segar,0.8510
2025-04-17 01:27:33,Tomat Masih Segar,0.7802
2025-04-17 01:27:33,Tomat Masih Segar,0.7828
2025-04-17 01:27:34,Tomat Masih Segar,0.7817
2025-04-17 01:27:34,Tomat Masih Segar,0.7709
2025-04-17 01:27:34,Tomat Masih Segar,0.7884
2025-04-17 01:27:35,Tomat Masih Segar,0.8717
2025-04-17 01:27:35,Tomat Masih Segar,0.8513
2025-04-17 01:27:36,Tomat Masih Segar,0.8844
2025-04-17 01:27:36,Tomat Masih Segar,0.8830
2025-04-17 01:27:37,Tomat Masih Segar,0.9069
2025-04-17 01:27:37,Tomat Masih Segar,0.8746
2025-04-17 01:27:38,Tomat Masih Segar,0.8089
2025-04-17 01:27:38,Tomat Masih Segar,0.8593
2025-04-17 01:27:38,Tomat Masih Segar,0.9149
2025-04-17 01:27:39,Tomat Masih Segar,0.8313
2025-04-17 01:27:40,Tomat Masih Segar,0.7495
2025-04-17 01:27:40,Tomat Masih Segar,0.9679
2025-04-17 01:27:41,Tomat Masih Segar,0.9400
2025-04-17 01:27:41,Tomat Masih Segar,0.9395
2025-04-17 01:27:42,Tomat Masih Segar,0.9388
2025-04-17 01:27:42,Tomat Masih Segar,0.9381
2025-04-17 01:27:43,Tomat Masih Segar,0.9229
2025-04-17 01:27:43,Tomat Masih Segar,0.9341
2025-04-17 01:27:43,Tomat Masih Segar,0.9373
2025-04-17 01:27:44,Tomat Masih Segar,0.8316
2025-04-17 01:27:44,Tomat Masih Segar,0.8163
2025-04-17 01:27:45,Tomat Masih Segar,0.7855
2025-04-17 01:27:46,Tomat Masih Segar,0.9164
2025-04-17 01:27:46,Tomat Masih Segar,0.9049
2025-04-17 01:27:46,Tomat Masih Segar,0.8147
2025-04-17 01:27:47,Tomat Masih Segar,0.9285
2025-04-17 01:27:47,Tomat Masih Segar,0.9142
2025-04-17 01:27:48,Tomat Masih Segar,0.9441
2025-04-17 01:27:48,Tomat Masih Segar,0.8905
2025-04-17 01:27:49,Tomat Masih Segar,0.9057
2025-04-17 01:27:49,Tomat Masih Segar,0.9118
2025-04-17 01:27:50,Tomat Masih Segar,0.8564
2025-04-17 01:27:50,Tomat Masih Segar,0.8621
2025-04-17 01:27:51,Tomat Masih Segar,0.8507
2025-04-17 01:27:51,Tomat Masih Segar,0.7927
2025-04-17 01:27:51,Tomat Masih Segar,0.7741
2025-04-17 01:27:52,Tomat Masih Segar,0.8624
2025-04-17 01:27:52,Tomat Masih Segar,0.8354
2025-04-17 01:27:53,Tomat Masih Segar,0.9109
2025-04-17 01:27:54,Tomat Masih Segar,0.9362
2025-04-17 01:27:54,Tomat Masih Segar,0.9259
2025-04-17 01:27:54,Tomat Masih Segar,0.9215
2025-04-17 01:27:55,Tomat Masih Segar,0.8938
2025-04-17 01:27:56,Tomat Masih Segar,0.9095
2025-04-17 01:27:56,Tomat Masih Segar,0.9213
2025-04-17 01:27:57,Tomat Masih Segar,0.8017
2025-04-17 01:27:57,Tomat Masih Segar,0.9062
2025-04-17 01:27:58,Tomat Masih Segar,0.8897
2025-04-17 01:27:58,Tomat Masih Segar,0.9445
2025-04-17 01:27:59,Tomat Masih Segar,0.8855
2025-04-17 01:27:59,Tomat Masih Segar,0.9118
2025-04-17 01:28:00,Tomat Masih Segar,0.9532
2025-04-17 01:28:00,Tomat Masih Segar,0.8660
2025-04-17 01:28:01,Tomat Masih Segar,0.8879
2025-04-17 01:28:01,Tomat Masih Segar,0.8431
2025-04-17 01:28:02,Tomat Masih Segar,0.9097
2025-04-17 01:28:02,Tomat Masih Segar,0.8807
2025-04-17 01:28:03,Tomat Masih Segar,0.9413
2025-04-17 01:28:03,Tomat Masih Segar,0.8581
2025-04-17 01:28:04,Tomat Masih Segar,0.7703
2025-04-17 01:28:04,Tomat Masih Segar,0.7279
2025-04-17 01:28:05,Tomat Masih Segar,0.7492
2025-04-17 01:28:05,Tomat Masih Segar,0.8163
2025-04-17 01:28:06,Tomat Masih Segar,0.8524
2025-04-17 01:28:06,Tomat Masih Segar,0.7946
2025-04-17 01:28:07,Tomat Masih Segar,0.7722
2025-04-17 01:28:07,Tomat Masih Segar,0.8215
2025-04-17 01:28:08,Tomat Masih Segar,0.8300
2025-04-17 01:28:09,Tomat Masih Segar,0.8501
2025-04-17 01:28:09,Tomat Masih Segar,0.8264
2025-04-17 01:28:10,Tomat Masih Segar,0.8317
2025-04-17 01:28:10,Tomat Masih Segar,0.8252
2025-04-17 01:28:10,Tomat Masih Segar,0.8360
2025-04-17 01:28:11,Tomat Masih Segar,0.8405
2025-04-17 01:28:11,Tomat Masih Segar,0.8360
2025-04-17 01:28:12,Tomat Masih Segar,0.8150
2025-04-17 01:28:12,Tomat Masih Segar,0.8332
2025-04-17 01:28:13,Tomat Masih Segar,0.8227
2025-04-17 01:28:13,Tomat Masih Segar,0.8231
2025-04-17 01:28:14,Tomat Masih Segar,0.8408
2025-04-17 01:28:14,Tomat Masih Segar,0.8054
2025-04-17 01:28:14,Tomat Masih Segar,0.8407
2025-04-17 01:28:15,Tomat Masih Segar,0.8615
2025-04-17 01:28:15,Tomat Masih Segar,0.8363
2025-04-17 01:28:16,Tomat Masih Segar,0.8434
2025-04-17 01:28:16,Tomat Masih Segar,0.7999
2025-04-17 01:28:17,Tomat Masih Segar,0.8466
2025-04-17 01:28:17,Tomat Masih Segar,0.8231
2025-04-17 01:28:18,Tomat Masih Segar,0.8370
2025-04-17 01:28:18,Tomat Masih Segar,0.8472
2025-04-17 01:28:18,Tomat Masih Segar,0.8357
2025-04-17 01:28:19,Tomat Masih Segar,0.8293
2025-04-17 01:28:19,Tomat Masih Segar,0.8419
2025-04-17 01:28:20,Tomat Masih Segar,0.8316
2025-04-17 01:28:20,Tomat Masih Segar,0.8288
2025-04-17 01:28:21,Tomat Masih Segar,0.8393
2025-04-17 01:28:21,Tomat Masih Segar,0.8151
2025-04-17 01:28:22,Tomat Masih Segar,0.8425
2025-04-17 01:28:22,Tomat Masih Segar,0.8264
2025-04-17 01:28:23,Tomat Masih Segar,0.8081
2025-04-17 01:28:23,Tomat Masih Segar,0.8185
2025-04-17 01:28:24,Tomat Masih Segar,0.8291
2025-04-17 01:28:25,Tomat Masih Segar,0.7913
2025-04-17 01:28:25,Tomat Masih Segar,0.8559
2025-04-17 01:28:25,Tomat Masih Segar,0.8903
2025-04-17 01:28:26,Tomat Masih Segar,0.8614
2025-04-17 01:28:26,Tomat Masih Segar,0.8673
2025-04-17 01:28:27,Tomat Masih Segar,0.8757
2025-04-17 01:28:27,Tomat Masih Segar,0.8107
2025-04-17 01:28:27,Tomat Masih Segar,0.8690
2025-04-17 01:28:28,Tomat Masih Segar,0.7780
2025-04-17 01:28:28,Tomat Masih Segar,0.7585
2025-04-17 01:28:29,Tomat Masih Segar,0.8599
2025-04-17 01:28:29,Tomat Masih Segar,0.8004
2025-04-17 01:28:30,Tomat Masih Segar,0.7675
2025-04-17 01:28:30,Tomat Masih Segar,0.7661
2025-04-17 01:28:30,Tomat Masih Segar,0.7679
2025-04-17 01:28:31,Tomat Masih Segar,0.7892
2025-04-17 01:28:32,Tomat Masih Segar,0.7085
2025-04-17 01:28:32,Tomat Masih Segar,0.6349
2025-04-17 01:28:32,Tomat Masih Segar,0.6815
2025-04-17 01:28:33,Tomat Masih Segar,0.7657
2025-04-17 01:28:33,Tomat Masih Segar,0.8428
2025-04-17 01:28:34,Tomat Masih Segar,0.8473
2025-04-17 01:28:34,Tomat Masih Segar,0.9175
2025-04-17 01:28:35,Tomat Masih Segar,0.8324
2025-04-17 01:28:36,Tomat Masih Segar,0.8952
2025-04-17 01:28:36,Tomat Masih Segar,0.8042
2025-04-17 01:28:37,Tomat Masih Segar,0.8665
2025-04-17 01:28:37,Tomat Masih Segar,0.8890
2025-04-17 01:28:37,Tomat Masih Segar,0.8108
2025-04-17 01:28:38,Tomat Sudah Membusuk,0.9738
2025-04-17 01:28:38,Tomat Masih Segar,0.8935
2025-04-17 01:28:39,Tomat Masih Segar,0.8941
2025-04-17 01:28:39,Tomat Masih Segar,0.9402
2025-04-17 01:28:40,Tomat Masih Segar,0.8611
2025-04-17 01:28:40,Tomat Masih Segar,0.8579
2025-04-17 01:28:41,Tomat Masih Segar,0.9001
2025-04-17 01:28:41,Tomat Masih Segar,0.8540
2025-04-17 01:28:42,Tomat Masih Segar,0.9402
2025-04-17 01:28:42,Tomat Masih Segar,0.7269
2025-04-17 01:28:42,Tomat Masih Segar,0.8813
2025-04-17 01:28:43,Tomat Masih Segar,0.8571
2025-04-17 01:28:43,Tomat Masih Segar,0.8737
2025-04-17 01:28:44,Tomat Masih Segar,0.8771
2025-04-17 01:28:44,Tomat Masih Segar,0.8888
2025-04-17 01:28:45,Tomat Masih Segar,0.9508
2025-04-17 01:28:45,Tomat Masih Segar,0.7450
2025-04-17 01:28:46,Tomat Masih Segar,0.7625
2025-04-17 01:28:46,Tomat Masih Segar,0.8180
2025-04-17 01:28:47,Tomat Masih Segar,0.8004
2025-04-17 01:28:47,Tomat Masih Segar,0.7802
2025-04-17 01:28:48,Tomat Masih Segar,0.7912
2025-04-17 01:28:48,Tomat Masih Segar,0.8297
2025-04-17 01:28:49,Tomat Masih Segar,0.8260
2025-04-17 01:28:49,Tomat Masih Segar,0.7960
2025-04-17 01:28:50,Tomat Masih Segar,0.8205
2025-04-17 01:28:50,Tomat Masih Segar,0.8383
2025-04-17 01:28:50,Tomat Masih Segar,0.8312
2025-04-17 01:28:51,Tomat Masih Segar,0.8257
2025-04-17 01:28:51,Tomat Masih Segar,0.8099
2025-04-17 01:28:52,Tomat Masih Segar,0.8522
2025-04-17 01:28:52,Tomat Masih Segar,0.8249
2025-04-17 01:28:52,Tomat Masih Segar,0.8168
2025-04-17 01:28:53,Tomat Masih Segar,0.8143
2025-04-17 01:28:53,Tomat Masih Segar,0.7805
2025-04-17 01:28:54,Tomat Masih Segar,0.7918
2025-04-17 01:28:54,Tomat Masih Segar,0.7723
2025-04-17 01:28:54,Tomat Masih Segar,0.8121
2025-04-17 01:28:55,Tomat Masih Segar,0.7547
2025-04-17 01:28:55,Tomat Masih Segar,0.9286
2025-04-17 01:28:56,Tomat Masih Segar,0.9497
2025-04-17 01:28:56,Tomat Masih Segar,0.8591
2025-04-17 01:28:57,Tomat Masih Segar,0.8499
2025-04-17 01:28:57,Tomat Masih Segar,0.8300
2025-04-17 01:28:58,Tomat Masih Segar,0.8044
2025-04-17 01:28:58,Tomat Masih Segar,0.7921
2025-04-17 01:28:59,Tomat Masih Segar,0.8393
2025-04-17 01:28:59,Tomat Masih Segar,0.9667
2025-04-17 01:29:00,Tomat Masih Segar,0.9532
2025-04-17 01:29:00,Tomat Masih Segar,0.9324
2025-04-17 01:29:01,Tomat Masih Segar,0.9647
2025-04-17 01:29:01,Tomat Masih Segar,0.9128
2025-04-17 01:29:02,Tomat Masih Segar,0.8916
2025-04-17 01:29:02,Tomat Masih Segar,0.8944
2025-04-17 01:29:03,Tomat Masih Segar,0.9178
2025-04-17 01:29:03,Tomat Masih Segar,0.8252
2025-04-17 01:29:04,Tomat Masih Segar,0.8322
2025-04-17 01:29:04,Tomat Masih Segar,0.8551
2025-04-17 01:29:05,Tomat Masih Segar,0.7679
2025-04-17 01:29:05,Tomat Masih Segar,0.8019
2025-04-17 01:29:06,Tomat Masih Segar,0.7879
2025-04-17 01:29:06,Tomat Masih Segar,0.8176
2025-04-17 01:29:07,Tomat Masih Segar,0.8180
2025-04-17 01:29:07,Tomat Masih Segar,0.8406
2025-04-17 01:29:08,Tomat Masih Segar,0.8290
2025-04-17 01:29:08,Tomat Masih Segar,0.8333
2025-04-17 01:29:09,Tomat Masih Segar,0.8639
2025-04-17 01:29:09,Tomat Masih Segar,0.7785
2025-04-17 01:29:10,Tomat Masih Segar,0.9449
2025-04-17 01:29:10,Tomat Masih Segar,0.8986
2025-04-17 01:29:11,Tomat Masih Segar,0.9186
2025-04-17 01:29:11,Tomat Masih Segar,0.9576
2025-04-17 01:29:12,Tomat Masih Segar,0.8865
2025-04-17 01:29:12,Tomat Masih Segar,0.8159
2025-04-17 01:29:13,Tomat Masih Segar,0.8215
2025-04-17 01:29:13,Tomat Masih Segar,0.8226
2025-04-17 01:29:14,Tomat Masih Segar,0.8491
2025-04-17 01:29:14,Tomat Masih Segar,0.8308
2025-04-17 01:29:15,Tomat Masih Segar,0.8784
2025-04-17 01:29:15,Tomat Masih Segar,0.8303
2025-04-17 01:29:16,Tomat Masih Segar,0.8470
2025-04-17 01:29:16,Tomat Masih Segar,0.8759
2025-04-17 01:29:16,Tomat Masih Segar,0.9034
2025-04-17 01:29:17,Tomat Masih Segar,0.8564
2025-04-17 01:29:17,Tomat Masih Segar,0.9133
2025-04-17 01:29:18,Tomat Masih Segar,0.8933
2025-04-17 01:29:18,Tomat Masih Segar,0.8890
2025-04-17 01:29:19,Tomat Masih Segar,0.8356
2025-04-17 01:29:20,Tomat Masih Segar,0.8770
2025-04-17 01:29:20,Tomat Masih Segar,0.8814
2025-04-17 01:29:20,Tomat Masih Segar,0.9201
2025-04-17 01:29:21,Tomat Masih Segar,0.8861
2025-04-17 01:29:21,Tomat Masih Segar,0.9041
2025-04-17 01:29:22,Tomat Masih Segar,0.9078
2025-04-17 01:32:32,Tomat Masih Segar,0.8863
2025-04-17 01:32:33,Tomat Sudah Membusuk,0.9804
2025-04-17 01:32:33,Tomat Sudah Membusuk,0.9852
2025-04-17 01:32:33,Tomat Sudah Membusuk,0.9864
2025-04-17 01:32:33,Tomat Sudah Membusuk,0.9761
2025-04-17 01:32:34,Tomat Sudah Membusuk,0.9787
2025-04-17 01:32:34,Tomat Sudah Membusuk,0.9888
2025-04-17 01:32:34,Tomat Sudah Membusuk,0.9885
2025-04-17 01:32:35,Tomat Sudah Membusuk,0.9907
2025-04-17 01:32:35,Tomat Sudah Membusuk,0.9861
2025-04-17 01:32:36,Tomat Sudah Membusuk,0.9872
2025-04-17 01:32:36,Tomat Sudah Membusuk,0.9856
2025-04-17 01:32:36,Tomat Sudah Membusuk,0.9923
2025-04-17 01:32:36,Tomat Sudah Membusuk,0.9918
2025-04-17 01:32:37,Tomat Sudah Membusuk,0.9957
2025-04-17 01:32:37,Tomat Sudah Membusuk,0.9965
2025-04-17 01:32:38,Tomat Sudah Membusuk,0.9934
2025-04-17 01:32:38,Tomat Sudah Membusuk,0.9884
2025-04-17 01:32:38,Tomat Sudah Membusuk,0.9953
2025-04-17 01:32:39,Tomat Sudah Membusuk,0.9937
2025-04-17 01:32:39,Tomat Sudah Membusuk,0.9972
2025-04-17 01:32:39,Tomat Sudah Membusuk,0.9962
2025-04-17 01:32:40,Tomat Sudah Membusuk,0.9909
2025-04-17 01:32:40,Tomat Sudah Membusuk,0.9954
2025-04-17 01:32:40,Tomat Sudah Membusuk,0.9970
